"gutenberg_id" "text"
164 "sufficiently, and render me a service that I should be indebted to her"
164 "for.\""
164 ""
164 "Having said this, Captain Nemo, followed by his lieutenant, redescended"
164 "to the interior of the Nautilus.  As to the vessel, it moved not, and"
164 "was immovable, as if the coralline polypi had already walled it up with"
164 "their in destructible cement."
164 ""
164 "\"Well, sir?\" said Ned Land, who came up to me after the departure of"
164 "the Captain."
164 ""
164 "\"Well, friend Ned, we will wait patiently for the tide on the 9th"
164 "instant; for it appears that the moon will have the goodness to put it"
164 "off again.\""
164 ""
164 "\"Really?\""
164 ""
164 "\"Really.\""
164 ""
164 "\"And this Captain is not going to cast anchor at all since the tide"
164 "will suffice?\" said Conseil, simply."
164 ""
164 "The Canadian looked at Conseil, then shrugged his shoulders."
164 ""
164 "\"Sir, you may believe me when I tell you that this piece of iron will"
164 "navigate neither on nor under the sea again; it is only fit to be sold"
164 "for its weight.  I think, therefore, that the time has come to part"
164 "company with Captain Nemo.\""
164 ""
164 "\"Friend Ned, I do not despair of this stout Nautilus, as you do; and in"
164 "four days we shall know what to hold to on the Pacific tides.  Besides,"
164 "flight might be possible if we were in sight of the English or"
164 "Provencal coast; but on the Papuan shores, it is another thing; and it"
164 "will be time enough to come to that extremity if the Nautilus does not"
164 "recover itself again, which I look upon as a grave event.\""
164 ""
164 "\"But do they know, at least, how to act circumspectly?  There is an"
164 "island; on that island there are trees; under those trees, terrestrial"
164 "animals, bearers of cutlets and roast beef, to which I would willingly"
164 "give a trial.\""
164 ""
164 "\"In this, friend Ned is right,\" said Conseil, \"and I agree with him."
164 "Could not master obtain permission from his friend Captain Nemo to put"
164 "us on land, if only so as not to lose the habit of treading on the"
164 "solid parts of our planet?\""
164 ""
164 "\"I can ask him, but he will refuse.\""
164 ""
164 "\"Will master risk it?\" asked Conseil, \"and we shall know how to rely"
164 "upon the Captain's amiability.\""
164 ""
164 "To my great surprise, Captain Nemo gave me the permission I asked for,"
164 "and he gave it very agreeably, without even exacting from me a promise"
164 "to return to the vessel; but flight across New Guinea might be very"
164 "perilous, and I should not have counselled Ned Land to attempt it."
164 "Better to be a prisoner on board the Nautilus than to fall into the"
164 "hands of the natives."
164 ""
164 "At eight o'clock, armed with guns and hatchets, we got off the"
164 "Nautilus.  The sea was pretty calm; a slight breeze blew on land."
164 "Conseil and I rowing, we sped along quickly, and Ned steered in the"
164 "straight passage that the breakers left between them.  The boat was"
164 "well handled, and moved rapidly."
164 ""
164 "Ned Land could not restrain his joy.  He was like a prisoner that had"
164 "escaped from prison, and knew not that it was necessary to re-enter it."
164 ""
164 "\"Meat!  We are going to eat some meat; and what meat!\" he replied."
164 "\"Real game! no, bread, indeed.\""
164 ""
164 "\"I do not say that fish is not good; we must not abuse it; but a piece"
164 "of fresh venison, grilled on live coals, will agreeably vary our"
164 "ordinary course.\""
164 ""
164 "\"Glutton!\" said Conseil, \"he makes my mouth water.\""
164 ""
164 "\"It remains to be seen,\" I said, \"if these forests are full of game,"
164 "and if the game is not such as will hunt the hunter himself.\""
164 ""
164 "\"Well said, M. Aronnax,\" replied the Canadian, whose teeth seemed"
164 "sharpened like the edge of a hatchet; \"but I will eat tiger--loin of"
164 "tiger--if there is no other quadruped on this island.\""
164 ""
164 "\"Friend Ned is uneasy about it,\" said Conseil."
164 ""
164 "\"Whatever it may be,\" continued Ned Land, \"every animal with four paws"
164 "without feathers, or with two paws without feathers, will be saluted by"
164 "my first shot.\""
164 ""
164 "\"Very well!  Master Land's imprudences are beginning.\""
164 ""
164 "\"Never fear, M. Aronnax,\" replied the Canadian; \"I do not want"
164 "twenty-five minutes to offer you a dish, of my sort.\""
164 ""
164 "At half-past eight the Nautilus boat ran softly aground on a heavy"
164 "sand, after having happily passed the coral reef that surrounds the"
164 "Island of Gilboa."
164 ""
164 ""
164 ""
164 "CHAPTER XX"
164 ""
164 "A FEW DAYS ON LAND"
164 ""
164 "I was much impressed on touching land.  Ned Land tried the soil with"
164 "his feet, as if to take possession of it.  However, it was only two"
164 "months before that we had become, according to Captain Nemo,"
164 "\"passengers on board the Nautilus,\" but, in reality, prisoners of its"
164 "commander."
164 ""
164 "In a few minutes we were within musket-shot of the coast.  The whole"
164 "horizon was hidden behind a beautiful curtain of forests.  Enormous"
164 "trees, the trunks of which attained a height of 200 feet, were tied to"
164 "each other by garlands of bindweed, real natural hammocks, which a"
164 "light breeze rocked.  They were mimosas, figs, hibisci, and palm trees,"
164 "mingled together in profusion; and under the shelter of their verdant"
164 "vault grew orchids, leguminous plants, and ferns."
164 ""
164 "But, without noticing all these beautiful specimens of Papuan flora,"
164 "the Canadian abandoned the agreeable for the useful.  He discovered a"
164 "coco-tree, beat down some of the fruit, broke them, and we drunk the"
164 "milk and ate the nut with a satisfaction that protested against the"
164 "ordinary food on the Nautilus."
164 ""
164 "\"Excellent!\" said Ned Land."
164 ""
164 "\"Exquisite!\" replied Conseil."
164 ""
164 "\"And I do not think,\" said the Canadian, \"that he would object to our"
164 "introducing a cargo of coco-nuts on board.\""
164 ""
164 "\"I do not think he would, but he would not taste them.\""
164 ""
164 "\"So much the worse for him,\" said Conseil."
164 ""
164 "\"And so much the better for us,\" replied Ned Land.  \"There will be more"
164 "for us.\""
164 ""
164 "\"One word only, Master Land,\" I said to the harpooner, who was"
164 "beginning to ravage another coco-nut tree.  \"Coco-nuts are good things,"
164 "but before filling the canoe with them it would be wise to reconnoitre"
164 "and see if the island does not produce some substance not less useful."
164 "Fresh vegetables would be welcome on board the Nautilus.\""
164 ""
164 "\"Master is right,\" replied Conseil; \"and I propose to reserve three"
164 "places in our vessel, one for fruits, the other for vegetables, and the"
164 "third for the venison, of which I have not yet seen the smallest"
164 "specimen.\""
164 ""
164 "\"Conseil, we must not despair,\" said the Canadian."
164 ""
164 "\"Let us continue,\" I returned, \"and lie in wait.  Although the island"
164 "seems uninhabited, it might still contain some individuals that would"
164 "be less hard than we on the nature of game.\""
164 ""
164 "\"Ho! ho!\" said Ned Land, moving his jaws significantly."
164 ""
164 "\"Well, Ned!\" said Conseil."
164 ""
164 "\"My word!\" returned the Canadian, \"I begin to understand the charms of"
164 "anthropophagy.\""
164 ""
164 "\"Ned!  Ned! what are you saying?  You, a man-eater? I should not feel"
164 "safe with you, especially as I share your cabin.  I might perhaps wake"
164 "one day to find myself half devoured.\""
164 ""
164 "\"Friend Conseil, I like you much, but not enough to eat you"
164 "unnecessarily.\""
164 ""
164 "\"I would not trust you,\" replied Conseil.  \"But enough.  We must"
164 "absolutely bring down some game to satisfy this cannibal, or else one"
164 "of these fine mornings, master will find only pieces of his servant to"
164 "serve him.\""
164 ""
164 "While we were talking thus, we were penetrating the sombre arches of"
164 "the forest, and for two hours we surveyed it in all directions."
164 ""
164 "Chance rewarded our search for eatable vegetables, and one of the most"
164 "useful products of the tropical zones furnished us with precious food"
164 "that we missed on board.  I would speak of the bread-fruit tree, very"
164 "abundant in the island of Gilboa; and I remarked chiefly the variety"
164 "destitute of seeds, which bears in Malaya the name of \"rima.\""
164 ""
164 "Ned Land knew these fruits well.  He had already eaten many during his"
164 "numerous voyages, and he knew how to prepare the eatable substance."
164 "Moreover, the sight of them excited him, and he could contain himself"
164 "no longer."
164 ""
164 "\"Master,\" he said, \"I shall die if I do not taste a little of this"
164 "bread-fruit pie.\""
164 ""
164 "\"Taste it, friend Ned--taste it as you want.  We are here to make"
164 "experiments--make them.\""
164 ""
164 "\"It won't take long,\" said the Canadian."
164 ""
164 "And, provided with a lentil, he lighted a fire of dead wood that"
164 "crackled joyously.  During this time, Conseil and I chose the best"
164 "fruits of the bread-fruit. Some had not then attained a sufficient"
164 "degree of maturity; and their thick skin covered a white but rather"
164 "fibrous pulp.  Others, the greater number yellow and gelatinous, waited"
164 "only to be picked."
